date,IBM,GE,LLY,F,BAC,KR,ITUB,GG,SIRI,ACB,VALE,PFE,CTL,T,ECA,ABEV,CVS,MRVL,CSCO,MO,BMY,WFC,HBAN
29.06.16,0.022116489,0.029987709,0.007648201,0.001592318,0.006046948,0.009284615,0.034486144,0.017932877,0.007623918,0.021978869,0.042387787,0.00569642,0.019492419,0.015627097,-0.039023254,0.011914983,0.013989123,0.009488754,0.015101263,0.016522011,0.007506047,0.007635257,0.049293573
30.06.16,0.00374845,0.00031766,0.002536424,0.011862581,-0.012893624,-0.006544929,0.013677295,0.028345168,0.005050511,-0.079137312,0.019570078,0.01017247,0.012333168,0.005999144,0.031588223,0,-0.00775927,0,0.003826712,0.000869656,0.003122187,-0.006358713,-0.012380536
01.07.16,-0.004407555,-0.001271057,0.008701769,-0.025479137,-0.027865627,0.021116177,-0.030771713,0.015128843,-0.007585364,0.081850983,-0.049662639,0.006724645,-0.015094644,-0.002764405,-0.054965889,-0.017065245,-0.000210513,-0.016931606,-0.01645405,0.008511975,0,-0.017589465,-0.036913036
05.07.16,0.004538751,0.009178689,0.00476009,0.013616556,0.00937506,0.006674701,-0.003237992,0.005988084,0.012610495,0.008097267,0,0.001395263,0.019511134,-0.005783706,0.006548774,-0.010380706,0.011306592,0.007442852,0.013672409,0.001578994,0.001083742,0.009476755,0.001174425
06.07.16,0.001508417,0.002517317,-0.008786262,0.014218273,0.011596618,-0.006942675,-0.003248511,-0.023151562,0.009975195,-0.024491029,-0.018499947,-0.002512919,-0.004076121,-0.018735894,-0.030486128,-0.014010724,-0.005846723,0.034360577,0.000696152,-0.006042288,0.002974197,0.003210227,0.00701751
07.07.16,0.012115048,0.011871444,0.004277324,0.02631732,0.012223211,0.014365794,0.051781278,0.014657878,0.022086708,-0.045078061,0.026613574,0.009737133,0.028189792,0.007301914,0.02787175,0.039763236,0.012900698,0.02326858,0.017931531,0.007618793,0.016068864,0.020933245,0.016185364
08.07.16,0.005616691,0.000310497,-0.006549195,0.013657291,0.0030326,-0.008488106,0.003084832,0.005504172,0.00484262,-0.014514029,0.033766879,0.000830292,0.003633385,-0.002349679,-0.002621231,-0.01193538,0.001033149,0,0.005793169,0.000572669,0.001460153,0.006049897,0.014798234
11.07.16,0.010948609,0.0015511,0.006674652,0.013473209,0.024674143,-0.004003783,0.002051281,-0.029369292,-0.009708805,0.045722256,0.043942126,0.002486537,0.013427411,-0.002355123,0.059852395,0,-0.003931689,0.00498756,0.00609759,-0.014415702,0.010686791,0.005599862,0.027856953
12.07.16,0.006221127,0.003095062,-0.00389861,0.00222798,-0.007412961,0.002404172,0.020284652,0.001027245,-0.002441943,-0.002797252,0.020352254,0.001929696,0.004543967,0.004235308,-0.035223793,-0.005159037,0.01205639,-0.003988037,0.004716969,0.00304457,0.004974547,-0.001655931,-0.002200271
13.07.16,0.014200644,0.008309004,0.015380056,0.008127168,0.01550419,-0.004814139,0.02967574,-0.001541165,0.012150748,0.008368308,-0.022223115,0.016660137,0.013509375,0.004217445,0.021533457,0.013698831,-0.001742767,0.007960233,0.000336086,-0.002318895,0.002477925,0.013784771,0.016384815
14.07.16,-0.003124417,0.007632474,-0.004601651,-0.001472788,0.000732349,-0.015944134,0.003891052,-0.008260235,0.004819282,-0.013986312,0.003738318,-0.004071052,0.000638788,0.002801751,0.002503128,-0.017153062,-0.003803682,-0.008959756,0.002014081,0.007084617,-0.010080555,-0.02545403,0.003245074
15.07.16,0.000500575,0.000911951,-0.003371474,0.005878042,0.032411899,-0.010130105,0.015414625,0.006716592,0.002401017,-0.069999383,0.014815071,-0.003541785,-0.012853635,-0.000933075,-0.011313779,0.008613268,-0.002268444,0.007968162,0.003013568,-0.003463786,-0.000526466,0.011876371,0.004310347
18.07.16,-0.001753061,0.000607566,0.000250178,0,0.01057469,-0.003583769,-0.007677573,-0.018711597,0,0.01499277,-0.045120482,0,-0.014004473,-0.001868676,-0.020434919,0.001713836,0.000309633,-0.023081761,0.000334288,0.00072264,-0.006471631,0.001862394,-0.003230992
19.07.16,0.011092522,-0.004565556,0.003868929,0.006571776,0.009769749,0.005233518,0.020973103,-0.058888208,0.002395151,0.014771304,-0.005785886,0.001091133,0.001965907,-0.00140387,0.027991623,0.003418803,0.001031444,0.13200733,0.023452738,-0.003038403,0.0033071,0.004949519,-0.003241568
20.07.16,-0.005655549,-0.005813057,0.001493686,0.01301539,-0.009068717,-0.012161632,-0.022901742,0.009415748,-0.004796168,0.011661964,0.026719121,0.000817517,0.002941664,-0.004458499,0.039365498,-0.003418803,-0.000515628,0.003552398,-0.001633695,-0.004065619,-0.002909686,-0.006397739,-0.008695699
21.07.16,0.010046037,-0.016396331,0.014692465,-0.005763699,0.007678897,0.000556032,0.013423007,0.009327918,0.011947619,-0.014598785,0,0.000816953,0.008449847,0.013780439,-0.006049648,0.011914983,-0.00413431,0.037411958,0.004242107,0.001889633,0.002381273,0.000414002,0.013015356
22.07.16,0.00357223,-0.013187023,0.004768695,-0.000722821,-0.000695668,-0.005294665,-0.019231419,-0.016520158,-0.0143543,-0.011834482,0.003759399,0.001088061,-0.000647474,-0.003951242,-0.063891451,-0.008496179,-0.026340807,-0.014623923,0.002601687,-0.000871677,-0.001586918,-0.004147678,0.002152903
25.07.16,-0.003263844,-0.005387437,0.001340806,0.002166829,0.011072767,0.017449474,-0.004866185,0.015973846,0.047067466,0.008888922,0.061837907,0.001358594,-0.008128805,-0.013127182,0.04056325,0.005106349,-0.002022487,0.008628214,0.002918706,-0.012726022,-0.006639249,-0.003122028,0.011758517
26.07.16,-0.001790359,-0.006055771,0.015832166,-0.001444008,0.006858764,-0.023615447,0,0.029611916,0.011428739,-0.057679095,0.017482946,0.000542797,0.002608411,0.008926469,-0.052274529,-0.001699194,-0.012005666,0.002573981,-0.003893546,-0.01752347,0.018610762,0.00062517,0.001062159
27.07.16,-0.002846578,-0.000959559,-0.005651446,-0.085173873,0.003411821,-0.033445969,-0.020700572,-0.06125484,-0.009132475,0.060624655,0.005185873,-0.004896645,0.003899935,-0.004218344,0.015584778,-0.001702167,0.007092186,0.018676287,-0.007832931,0.005378776,-0.023954,0.002704695,0.00423729
28.07.16,-0.004658538,-0.003526176,-0.000482462,-0.003941684,-0.013027303,-0.006123445,0.040024903,0.008424629,0.006857109,0.011696063,-0.008658096,0.005981563,0.019592745,0.01653698,0.036689751,-0.015450895,-0.007200054,-0.011844499,0.000327608,0.008753062,0.002007011,-0.003329865,0.004219412
29.07.16,0.005154182,0.000321064,0.003492518,-0.014320078,-0.011103504,-0.005278614,-0.01932433,0.011123628,-0.011454813,-0.011696063,-0.040821998,0.011320929,-0.013448812,-0.00254425,-0.056208926,0.003454231,0.008270244,0.008474659,0.006529532,-0.000738758,0.018278719,-0.00334099,-0.012712023
01.08.16,-0.005403206,-0.003215417,0.001681675,-0.044233253,-0.014055032,-0.042035541,0.010674597,0.001105609,-0.025672386,0.005865131,0.003616637,-0.024967429,-0.013959009,-0.000463295,0.025941767,-0.008658096,0.047725055,-0.042229517,-0.003585944,-0.004593018,-0.015075654,-0.002303437,-0.011796346
02.08.16,0.000560288,0.002573122,-0.007227187,0.01578766,0.024468151,0.01793089,0.044367781,-0.001105609,0,0.05959209,0.044137791,-0.030694331,-0.002618657,-0.00046351,0.048729174,-0.003484321,-0.006445337,-0.00529564,0.003260468,-0.014509171,-0.003336673,-0.00272911,0.011796346
03.08.16,0.005462151,0.001284114,-0.003633322,-0.004130546,0,-0.019772554,0.022821599,-0.002769275,0,0.178641651,0.022204177,-0.003975002,-0.008558322,-0.001391732,0.008500433,0.022434092,-0.00473251,0.009687408,0.002600779,0.003759685,0.006927774,0.005659809,-0.003203391
04.08.16,0.011998279,0.003522851,-0.010489188,0.009064723,0.038609649,0.002148219,0.00270392,-0.032124577,0.002361218,0.141563598,0.016750794,0.008216425,-0.012306852,0.001855242,0.00842867,0.028597419,0.004116518,0,0.00776206,-0.001351919,-0.174176396,0.017406162,0.041890901
05.08.16,-0.008969813,-0.00031973,0.000490327,-0.000820622,0.005301531,-0.009548742,-0.008133792,0.011389689,-0.004728137,-0.051293307,0.001659789,-0.014495019,0.013298119,-0.005343248,0.043408561,0.01154171,-0.001953251,0,-0.000966984,-0.000601427,-0.048237213,0.004713597,-0.001026191
08.08.16,-0.001667577,0.000958882,-0.001226223,0.010616687,0.003957754,-0.000619209,0.013519867,0.025162119,-0.007134331,0.01047129,0.006611588,0.004285152,-0.004302541,0.003488005,0.005724136,0.004906013,0.002774463,0.01565252,-0.002259878,0.001953346,0.021492114,0.00040884,-0.004115228
09.08.16,0.001914452,-0.000958882,-0.011724873,-0.004886037,-0.025334632,0.006482476,-0.007187876,0.045867143,0.004761909,0.060624625,-0.045500683,0.001424277,0.006282068,0.002781618,-0.01611086,-0.006546662,-0.003495032,-0.010407716,-0.0029131,0.003296775,-0.016859369,-0.015446708,-0.016632384
10.08.16,0.0089064,0.000639357,0.000124071,0.004886037,0.00471538,-0.006172883,0.024054659,0,0.004739341,-0.009852287,0.013698831,0.000569165,0.00263331,0.004388473,0.060761091,0.019512795,-0.001133384,-0.004368744,0.003236261,-0.001497208,0.006417124,0.001244584,0.003139692
11.08.16,-0.009708826,-0.001599223,-0.004229343,0.001623337,0.002014081,0.008631453,-0.00706716,-0.004228332,-0.004739341,-0.078229146,-0.04167274,-0.004848205,-0.015237161,-0.002538379,0.024799168,-0.001611641,0.004423196,-0.001752889,-0.002588158,0,-0.005592122,-0.007073051,-0.009448906
12.08.16,-0.000432277,0,0.000498516,0.008077619,0.007350558,0.004593415,0.010582099,-0.002120839,0.007100559,0.078229146,0.027973909,0.003709551,0.002000713,-0.006025472,0.016895845,0.01122709,0.001538399,0.025975504,0.010312682,-0.007218012,-0.009945421,0.007694723,0.020877665
15.08.16,-0.007316096,-0.001601785,-0.005246805,-0.007266899,0.009937122,-0.019436092,-0.007926058,-0.000530939,-0.009478735,0.027345451,0.025533237,-0.009155992,-0.020189124,-0.024948373,0,0.001593662,-0.000205025,-0.013769568,-0.002246821,0,-0.010381857,0.003515631,-0.004140789
16.08.16,-0.001619198,0.003201008,0.003376112,0.004043693,-0.001319292,-0.006877155,0.008802865,-0.017680607,0.009478735,-0.053425127,0.003355705,0.01001005,-0.005795144,-0.00238603,-0.004197274,-0.00478855,-0.00010245,0.006047508,-0.01293684,0.00301382,-0.01886048,0.003503393,0.002072488
17.08.16,0.005717841,0.004464279,-0.004127867,-0.004854412,0.000659863,0.018029706,-0.00615386,0.010752833,-0.011862468,0.022111468,-0.010101087,0.001421847,-0.004111032,-0.011049814,0.065129767,-0.016129366,-0.003800166,0.003439381,-0.00784317,-0.002259571,0.006496878,-0.001647145,-0.015649732
18.08.16,-0.008214155,-0.005743465,-0.009065804,0.004854412,0.00395,0.004610475,-0.003533569,-0.019984507,0,-0.005982113,0.010101087,-0.005985456,-0.010005224,-0.009465019,-0.000985636,0.004866146,-0.001853954,0.042022991,0.001311506,0.000301633,0.010341715,0.002469702,0
19.08.16,-0.000249927,0.002237519,0.002905002,-0.002424299,-0.002631578,0.007637123,-0.017857671,-0.021506171,-0.004784693,-0.030459178,-0.032343173,-0.0040103,0.003115812,-0.00244137,-0.011904891,-0.013029488,0.0102565,0.022783792,0.003597672,0.000150667,-0.000506159,-0.000411194,0.014613975
22.08.16,0.001623647,-0.002877695,0.003525105,0.004842658,0.011136707,-0.018738088,-0.009959331,-0.014033348,0.004784693,0.069679854,0.015450895,0.007150038,0.005859058,-0.001467744,0.016823665,-0.004930122,-0.007476896,-0.017038954,0.011361927,0.001807271,0.010073999,-0.004534246,-0.001036732
23.08.16,-0.007578825,-0.000320305,-0.014303101,-0.009708805,0.003251986,0.022686493,-0.000910331,-0.097290736,-0.012004992,0.059719246,-0.041745152,-0.007724268,-0.00171973,0.000489487,-0.029882626,0,-0.001028579,-0.009042446,0.00257898,-0.004524143,-0.021444476,0.004534246,-0.013577244
24.08.16,-0.00264416,-0.000320344,-0.005496981,0.013726503,0.008406135,-0.006996328,-0.00731264,0.000622873,0.002412602,0.042559596,0.001774579,-0.001436966,0.003436443,0.004881649,0.003028749,-0.018288146,-0.035510402,0.005763758,0.007377786,-0.003634248,0.002897287,-0.005154119,0.009419238
25.08.16,-0.00195613,0.000640649,0.002943947,-0.007243505,0.016603206,-0.002444928,0.006401479,-0.006872858,0.00240668,0.117783082,-0.034268468,0.001436966,-0.013469359,-0.009541342,0,-0.016920861,-0.005560286,0.007362009,0.001915692,-0.001366169,0.000170206,0.0026834,0.009331244
26.08.16,0.008803942,0.004154024,0.004590682,0.007243505,0.00316157,-0.010767631,0.024314618,0.022932514,0,0.211970247,0.02893517,0.008294082,-0.000347774,0.007835488,0.003019603,0.015241561,-0.001931956,0.002441982,0.007309727,0.004093034,-0.000170206,0.021414157,0.007198041
29.08.16,-0.002005562,0.000318812,-0.01061597,0.0063949,0.021855405,-0.005272209,0.003552398,-0.053488649,0,-0.147721144,-0.030771672,-0.006572378,-0.006280562,-0.002686547,-0.021331438,-0.003367003,-0.003120473,0,-0.001267396,-0.00333386,-0.026208339,0.02116265,0.013231756
30.08.16,-0.003267497,-0.004152697,-0.000257158,0.003976163,-0.003093176,-0.005300093,-0.017889618,-0.014979147,-0.004819282,-0.094008532,-0.031748712,-0.002296265,-0.027321212,-0.000244547,-0.020747613,0,0.006552476,0.008097164,-0.003175626,0.00318253,0.002617077,0.003549606,0.012060436
31.08.16,0.004145401,-0.001281235,-0.006710525,-0.012779791,-0.009962713,-0.000938255,0.005400619,0.023988177,0.002412602,0.061652835,0.022515001,-0.003454204,-0.002160587,0.001954986,-0.011597352,0.026623923,-0.000321238,0.037202571,0.004443022,0.003474112,-0.011038239,-0.007310097,-0.005007541
01.09.16,6.27E-05,0.002880458,-0.004932576,0.004811591,0.001250811,0.016754997,0.015145041,0.025926258,0.007202848,0.087260456,0.038221221,0.002591798,0.007183966,-0.000244129,0.037465324,0.006546662,0.005021041,0.010819297,0.007885232,0.008408421,-0.007249609,0.002376688,0.006006066
02.09.16,0.005001592,-0.007699715,0.021370582,0.013508356,-0.013845424,0.00521708,0.021863552,0.046349772,-0.004796168,0.041588768,0.021202188,0,0.008198212,0.006814307,0.016211079,0.019386695,-0.005128171,-0.005395053,0.001255916,0.004773274,0.010767038,-0.011139911,-0.016097008
06.09.16,0.008012672,0.000321995,0.001018386,0.002364978,-0.005082598,-0.042200308,-0.009561124,-0.007177114,0.004796168,0.069781008,-0.014084727,0.002011197,0.008131547,0.000969719,0.02481517,-0.008032202,0.002674227,-0.024248311,-0.002513351,-0.007168426,-0.006870447,-0.004410617,0.004048585
07.09.16,-0.016467434,-0.000644157,0.016406263,0.002359398,0.010139494,-0.000319343,-0.003499563,-0.007833674,0.004773274,0.007326091,-0.017889548,-0.003450231,-0.001762088,-0.00194038,0.038466336,0.006430884,-0.005355625,-0.006354265,-0.010117114,-0.004807697,0.004233587,0.002608631,-0.001010538
08.09.16,-0.021037336,-0.030419323,-0.020869682,-0.0278791,-0.007594966,0.006367445,-0.065181447,-0.037600768,-0.024097529,-0.017178334,-0.065260786,-0.018018585,-0.017435053,-0.036592453,-0.032601175,-0.040888772,-0.017224106,-0.019308706,-0.019897927,-0.043712716,-0.020450637,-0.023931385,-0.003038047
09.09.16,0.016561885,0.012541433,0.010679023,0.025519702,0.010113857,-0.019872476,0.028586521,0.031532765,0.009708805,0.025658057,0.039665263,0.01600043,0.006440105,0.024870718,0.000974206,0.01491331,0.005665784,0.018511558,0.018944222,0.017313024,0.011787953,-0.003701429,0.014098959
12.09.16,-0.015791451,-0.021213936,-0.007616163,-0.025519702,-0.011385281,0.001940537,-0.044617023,-0.042903722,-0.012150748,-0.024421215,-0.087011433,-0.017761439,-0.021630272,-0.018344537,-0.06746393,-0.043704392,-0.012133292,-0.007202925,-0.012160184,-0.017470402,-0.012866533,-0.033092063,-0.01207257
13.09.16,-0.011360056,-0.00503783,-0.002423965,-0.019576463,-0.005741652,-0.007784719,-0.001902948,0.001269871,0,0.004932202,0.014042392,-0.002942111,-0.000364506,-0.002003553,-0.019990201,0.01025649,-0.016521946,0.000802909,-0.001933596,-0.006789326,-0.006676898,-0.009413819,-0.008130118
14.09.16,0.01039692,0.001682143,0.006746875,-0.002474285,0.002555909,0.017431072,0.02817085,0.002534853,0.019371047,0.078053769,0.001990096,0.00587548,-0.016541482,0.013941012,0.037543576,0.015190111,0.00790693,0.008789482,0.009950314,0.002057468,0.013309579,-0.007985343,-0.001020952
15.09.16,-0.011761088,-0.002355739,-0.000253732,0,-0.011553422,-0.005454853,-0.016807102,-0.014663986,-0.014492993,0.026937643,0,-0.00587548,-0.003341386,-0.006199648,-0.002049228,-0.011794525,-0.000332821,0.013433634,-0.015124965,-0.007140066,-0.006632681,-0.015724308,-0.006147603
16.09.16,0.006672946,-0.008458872,0.004558131,0,0.006435053,-0.009374531,0.007504718,0.007677574,0.007272695,0.04546237,0.009891221,-0.008581118,0.005562837,-0.00348865,0.011218849,0.001693439,-0.010597506,0.01248065,0.005819619,-0.001274666,-0.009396467,0.012686041,-0.001028203
19.09.16,-0.002715624,0.008121903,0.009054307,-0.009124879,0.000641246,0.009696237,0.007448817,0.002546148,-0.002418321,0.070473322,0.005888184,0.004743556,-0.010782812,-0.002499434,-0.07911346,0.006745382,0.00915389,-0.024324422,0.002575659,0.003978046,0.008676835,0.011883105,-0.00102936
20.09.16,0.006968232,0.006048395,0.012317487,0.007472027,0.003199954,-0.008073675,0.028351209,0.067593316,0.012033771,0.06767706,0.068079148,0.013805401,0.006335034,0.015149939,0.026003711,0.015012818,0.002995889,0.025873644,0.008325383,0.008381464,0.006637372,-0.015802894,0.002057563
21.09.16,0.00372226,0.006344962,0.005180058,0.00741661,-0.003199954,-0.002922559,0.011654158,0.015330502,0.007151451,-0.081580022,-0.009182749,-0.003799427,0.02530854,0.013222546,0.015915415,0.008244101,0.003428611,0.00309119,0.009520835,0.009716465,0.008722759,-0.002403073,0.015298674
22.09.16,-0.007264842,-0.00500582,-0.001600459,-0.000821374,-0.005141394,-0.009803975,-0.011654158,-0.025482878,0,0.005982113,0,0.003215813,-0.006905371,0.004126676,-0.043017343,-0.003289473,0.000331167,0.003850616,-0.010158808,-0.00390662,0.001062912,0.00043736,0.002022195
23.09.16,-0.006473353,-0.011778694,-0.02041404,-0.013234258,-0.028097261,-0.012225523,-0.008148521,-0.013901677,-0.009546603,0.013820495,-0.007407434,-0.018262627,-0.004019761,-0.003397222,0.017429618,-0.009933847,-0.00753383,-0.010819297,-0.008652528,-0.013238967,-0.017863998,-0.01898094,-0.029730531
26.09.16,0.017957094,0.011444093,0.016958021,-0.002501101,0.013166735,-0.006002029,0.019802679,-0.009786001,-0.002401017,0.004889981,0.011090676,0.00563222,0.001463627,0.007748216,-0.04302929,0.01322332,0.007092222,0.016949579,0.013109695,0.004590446,0.004675465,0.004668211,0.013436907
27.09.16,0.009648961,0.000669089,-0.002104069,0.009140123,0.005868954,-0.002008687,0.010638388,0.019477164,0.002401017,0.014528087,0.037876491,0.004718376,0.007285965,-0.014822301,0.055904992,0.009803991,-0.004204911,0.00609293,0.000635137,0.007081637,-0.011729838,0.004867293,0.018311835
28.09.16,-0.001137754,-0.012451816,-0.012091157,-0.009975135,-0.014407601,-0.011459517,-0.036825032,0.00361008,-0.007220299,0,-0.021467709,-0.019908605,-0.001089478,-0.002941874,0.073955686,-0.019705052,-0.007010514,0.005301012,-0.003498194,-0.015009378,-0.022394497,-0.020964248,-0.021396643
29.09.16,0.004669402,0.003043175,0.006500076,0.008319468,0.031810522,0.006083165,0.000914494,-0.007838398,0.007220299,0.019048178,-0.005439761,0.016371827,-0.003275714,-0.002950554,0.035978589,0.009901061,-0.006273183,0.00226335,0.010458024,0.006505376,0.000927716,-0.002030461,0.015329848
30.09.16,-0.007836768,0.000674961,0.009177763,0.002482474,-0.001278741,-0.013568716,0.037672651,-0.045828497,0.004784693,0.053272548,0.028675773,-0.005625437,0.003275714,0.003932171,0.018922022,0.006546662,-0.021581955,-0.019019211,-0.006959829,-0.006027954,0.013630745,-0.010214524,-0.006103729
03.10.16,-0.007323202,-0.004734522,0.001357111,0.008230452,0.0108178,-0.009608883,-0.011509633,-0.090820899,-0.002389542,0.033424384,-0.037808292,0.001186971,-0.016117584,-0.021570166,-0.015108866,-0.028124281,-0.010039841,0,-0.004773267,-0.017171243,0.010011902,-0.001826943,0.008130118
04.10.16,0.003954812,0,0.007859544,0.02269139,0.019430283,-0.005532512,0.03413895,0.002772002,-0.004796168,0.161783325,0.01457228,0.00532389,-0.00184806,-0.018720548,0.039184123,0.018288146,-0.000232041,0.01145485,0.00762634,-0.009105714,-0.007636367,0.027948667,0.025975509
05.10.16,-0.001274028,-0.007827209,-0.00343094,-0.007237603,0.006804771,0.018210456,0.006861084,-0.023102177,0,0.113276119,-0.003623189,-0.007401958,-0.002222274,-0.001277609,-0.018467816,0.00164605,0.003358633,0.000759031,-0.003488211,0.009105714,0.004734137,0.004214238,0.001970395
06.10.16,-0.007742843,-0.006512422,0.007581292,-0.008103803,-0.005564166,-0.012677944,0.011049826,-0.0014174,0,0.110603049,0.01083042,-0.002678179,0.028871032,-0.006155487,0.012042769,-0.003294893,-0.001041082,-0.005325281,-0.00031772,0.002263532,0.00687912,0.003314588,0.00098379
07.10.16,0.008634843,-0.007594094,0.011747047,-0.013928949,0.010484221,0.001722627,0.002532713,0.004246253,-0.004819282,0.057158359,0.05586089,0.001488737,0.002877697,0.003595263,0.020957532,0.006578965,0.004964512,0.00456625,0,-0.002749224,-0.106905174,0.007034535,-0.00098379
10.10.16,-0.014303897,0.002076818,-0.015163753,-0.010784021,-0.011724826,0.035838906,0.001684919,-0.012078305,-0.014598786,0,-0.018852256,-0.014384411,-0.007209864,0.002304447,-0.000902141,-0.00988475,-0.004964512,-0.026155349,-0.013757964,0.003879133,-0.005233549,-0.004390803,-0.013875286
11.10.16,-0.003235411,-0.000691771,-0.016018029,-0.002505198,-0.004978226,0.034598733,-0.006756776,0.024710073,0.004889981,-0.093090405,0.006896572,-0.001812731,-0.002535763,0.005865205,-0.008155927,-0.008312632,0.012308198,0.008537084,-0.022809746,0.008833258,0.009240706,-0.002864408,-0.005002531
12.10.16,-0.003701131,-0.004508418,-0.006354792,-0.004189381,-0.01255514,-0.001284139,0.023451705,0.021387464,0,-0.075985911,-0.051112438,-0.00941831,-0.006550253,0.001016445,0.014453716,0.004995882,0.006040923,0.004626101,-0.005618923,0.002395557,0.004588604,-0.012656985,-0.025394965
13.10.16,0.004737626,0.004162353,-0.00916693,0,0.010681853,0.004487229,0.00988475,-0.023481687,0.002436111,0.03236533,0.009000909,-0.003057125,-0.001827124,-0.003817226,-0.005395649,0.011560851,0.00904987,0,0.000331408,-0.00399585,-0.009399154,-0.000894275,0.010235445
14.10.16,0.002069772,-0.001385527,-0.009379003,-0.002522047,0.00312008,-0.014170947,0.014646301,0.015944847,0,0.031350499,0.01776244,-0.004910994,0.001096717,0.001274028,-0.014532485,-0.001643423,-0.024394226,-0.010050345,0.001324471,-0.00016014,-0.008677288,-0.004707981,-0.016427459
17.10.16,-0.026516353,0.004495944,0.003051469,0.000841416,0.012999316,-0.006181914,0.025913325,0.021769547,-0.002436111,0.054067241,0.02777962,0.005829089,0.019179121,0.002289207,0.017233948,0.006557394,0.006097215,0.010819297,0.007253616,0.003677349,0.014287376,0.010061589,0.014388773
18.10.16,0.003576355,0.002756732,-0.002669538,0.010041916,0.012832384,0.012003416,-0.013072069,0.030486128,0.009708805,-0.030881341,0,-0.002756937,0.009985842,0.000508013,0.031861072,0.012987183,-0.00910198,-0.007716117,-0.00296102,-0.012041568,-0.003602892,0.006872825,0.02319817
19.10.16,0.001717484,0.000344041,0.002288625,-0.003336113,0.005449614,-0.002906514,0.013072069,0.00520834,-0.002418321,0.030881341,0.032016223,-0.001842112,-0.007480035,-0.018711286,-0.015803608,0.004827075,0.010362804,0.010785955,-0.006279992,-0.000969641,0.009777623,-0.007317873,0.010907457
20.10.16,-0.012552045,-0.003100772,-0.006242429,0.004168425,0.006620585,-0.005188074,-0.004338398,0.007117507,0.004830923,-0.017104542,0.037433176,-0.011124979,0.00854401,-0.030472539,-0.020564023,0.004803886,0.001259237,-0.011560867,-0.000331628,0.0294725,-0.006774287,0.003554766,-0.007920826
21.10.16,0.006262528,-0.002072582,-0.008728079,0.014043942,0.005980902,0.013561721,-0.004357301,-0.014285974,0.007202848,0.045924953,0.036082274,-0.001554945,0.003891765,-0.016947307,-0.024692567,0,0.00672708,0.013092222,0.010229407,0.019433122,-0.01591975,0.009491304,0.003968255
24.10.16,0.00205671,-0.009379938,0.0023178,-0.028288009,-0.002986037,-0.008697122,0.004357301,0.019430675,0.002389542,-0.04117716,0.045188441,0.004657599,0.004579929,-0.004350193,-0.039665263,-0.004803886,-0.00672708,0.00686241,-0.003947338,-0.003701961,0.006479061,0.004384066,0.008871344
25.10.16,0.006144872,0.007649545,-0.012814852,0.002528424,0.00893138,-0.00032358,-0.005231045,-0.017470548,0.011862468,-0.017319062,0.01751868,0.003710664,-0.00705473,-0.007384156,-0.007736975,-0.001606463,0.001828736,0.018072764,0.006897682,-0.002940534,-0.005261006,0.009361128,0.048836918
26.10.16,0.010093207,-0.008347837,-0.00784726,-0.011854529,0.002368208,0.003876001,0.012163475,-0.03723831,-0.031140154,0.035506725,0.005772016,0.002466031,0.092893747,0.002467449,0,-0.00969312,-0.004348797,-0.021116904,-0.005580191,-0.001395833,0.052752935,0.005617956,0.004662031
27.10.16,-0.004837279,0.020398245,-0.021634726,-0.001704988,-0.013694739,0.00770716,-0.002594033,0.004056765,0,-0.017595745,-0.007220207,-0.017078485,-0.019873618,-0.000273919,-0.029558821,-0.038052569,-0.044921088,-0.001525515,0.006888694,0.022255496,-0.018648541,-0.003886022,-0.017832437
28.10.16,0.007051951,-0.00411518,-0.009301172,0.001704988,-0.010850034,-0.008997512,0.03237083,0.025317816,0.014492993,-0.019116511,0.002894355,-0.006913957,-0.133954536,0.007639944,-0.047091612,-0.005071817,0.008837964,-0.005357889,0.002937823,0.003636451,-0.001766268,-0.0047702,0.003780719
31.10.16,-0.005873217,-0.007588923,-0.011715064,-0.011135029,0.006644579,-0.006151829,-0.036709227,0.021478205,-0.002401017,-0.025039482,-0.002894355,-0.020389346,-0.062483974,-0.00627131,-0.003149581,-0.046842905,-0.007758935,-0.006158597,-0.006540271,-0.009726511,-0.002163025,-0.00043471,-0.003780719
01.11.16,-0.005512886,-0.013596166,-0.004532066,-0.018253444,-0.007857464,0.045397424,-0.014010724,-0.012309814,-0.007237603,-0.029496918,-0.026433302,-0.01426282,-0.032149219,-0.005210555,-0.02232948,-0.0143115,0.005973734,-0.000772517,-0.002957129,-0.00551304,-0.004537831,-0.01644233,-0.022021042
02.11.16,0.002760242,-0.007398248,-0.007460672,-0.004395544,0,-0.037955243,-0.006191964,-0.006540271,0,-0.114603433,0.005934801,-0.024455938,-0.050031642,0.007123376,0.056441306,-0.014519384,-0.028759804,-0.024248311,-0.002306036,-0.000768155,-0.007144317,0.00220796,-0.00777457
03.11.16,0.000393685,0.005641715,0.005255852,-0.000881466,0.004238559,-0.003228946,0.003542959,0.003929306,0.002418321,0.048790201,-0.013403053,0.003673426,0.00217152,-0.003555345,-0.004073321,-0.007339476,0.009031034,-0.008747543,-0.004296789,-0.010660626,0.015807467,-0.016455824,-0.008819278
04.11.16,0.021354104,0.030132145,0.018993526,0.020943154,0.027415364,0.010296091,0.052530383,-0.038645709,0.019139323,0.110652566,0.072285794,0.012587088,0.011645612,0.008457324,0.041964206,0.025455982,0.013035813,0.026016439,0.024539101,0.013729478,0.031074596,0.017778314,0.028143533
